Library,Operation,Dimension,Content,FixedOther,from_level,to_level,from_E,to_E,from_per_element,to_per_element,W_ratio,E_ratio,per_element_ratio,Transition
Newtonsoft,Deserialize,Depth,Boolean,W=100,10,20,5010.5813333333335,9968.023333333333,501.05813333333333,498.40116666666665,2,1.9893945772360144,0.9946972886180073,D10 -> D20
Newtonsoft,Serialize,Depth,Textual,W=5,2,5,35.32933333333333,77.604,17.664666666666665,15.5208,2.5,2.1965882930143037,0.8786353172057214,D2 -> D5
Newtonsoft,Serialize,Depth,Textual,W=5,5,10,77.604,173.98266666666666,15.5208,17.398266666666665,2,2.2419291101833236,1.1209645550916618,D5 -> D10
Newtonsoft,Serialize,Depth,Textual,W=5,10,20,173.98266666666666,343.45666666666665,17.398266666666665,17.172833333333333,2,1.9740855410883842,0.9870427705441922,D10 -> D20
Newtonsoft,Serialize,Depth,Textual,W=20,2,5,122.17666666666666,324.18,61.08833333333333,64.836,2.5,2.653370801844324,1.0613483207377294,D2 -> D5
Newtonsoft,Serialize,Depth,Textual,W=20,5,10,324.18,532.912,64.836,53.2912,2,1.6438768585353816,0.8219384292676909,D5 -> D10
Newtonsoft,Serialize,Depth,Textual,W=20,10,20,532.912,1056.5813333333333,53.2912,52.82906666666666,2,1.9826562984757956,0.9913281492378978,D10 -> D20
Newtonsoft,Serialize,Depth,Textual,W=50,2,5,311.6906666666667,701.568,155.84533333333334,140.3136,2.5,2.2508469936004927,0.9003387974401971,D2 -> D5
Newtonsoft,Serialize,Depth,Textual,W=50,5,10,701.568,1695.138,140.3136,169.5138,2,2.416213396278051,1.2081066981390256,D5 -> D10
Newtonsoft,Serialize,Depth,Textual,W=50,10,20,1695.138,2674.7513333333336,169.5138,133.73756666666668,2,1.5778959195849152,0.7889479597924575,D10 -> D20
Newtonsoft,Serialize,Depth,Textual,W=100,2,5,699.598,1744.4286666666667,349.799,348.88573333333335,2.5,2.493472918256866,0.9973891673027464,D2 -> D5
Newtonsoft,Serialize,Depth,Textual,W=100,5,10,1744.4286666666667,3492.8153333333335,348.88573333333335,349.28153333333336,2,2.002268937719055,1.0011344688595274,D5 -> D10
Newtonsoft,Serialize,Depth,Textual,W=100,10,20,3492.8153333333335,6224.388,349.28153333333336,311.2194,2,1.7820547054401006,0.8910273527200503,D10 -> D20
Newtonsoft,Serialize,Depth,Numeric,W=5,2,5,38.06333333333333,84.86733333333333,19.031666666666666,16.973466666666667,2.5,2.2296348191610473,0.891853927664419,D2 -> D5
Newtonsoft,Serialize,Depth,Numeric,W=5,5,10,84.86733333333333,181.18466666666666,16.973466666666667,18.118466666666666,2,2.134916457844007,1.0674582289220038,D5 -> D10
Newtonsoft,Serialize,Depth,Numeric,W=5,10,20,181.18466666666666,361.5146666666667,18.118466666666666,18.075733333333336,2,1.995282897375422,0.997641448687711,D10 -> D20
Newtonsoft,Serialize,Depth,Numeric,W=20,2,5,136.368,307.774,68.184,61.5548,2.5,2.2569371113457706,0.9027748445383081,D2 -> D5
Newtonsoft,Serialize,Depth,Numeric,W=20,5,10,307.774,605.856,61.5548,60.5856,2,1.968509360764717,0.9842546803823585,D5 -> D10
Newtonsoft,Serialize,Depth,Numeric,W=20,10,20,605.856,1191.5726666666667,60.5856,59.578633333333336,2,1.9667588777971443,0.9833794388985722,D10 -> D20
Newtonsoft,Serialize,Depth,Numeric,W=50,2,5,354.02,821.9126666666667,177.01,164.38253333333336,2.5,2.321656026966462,0.9286624107865847,D2 -> D5
Newtonsoft,Serialize,Depth,Numeric,W=50,5,10,821.9126666666667,1620.014,164.38253333333336,162.0014,2,1.9710293632170164,0.9855146816085081,D5 -> D10
Newtonsoft,Serialize,Depth,Numeric,W=50,10,20,1620.014,3211.858,162.0014,160.59290000000001,2,1.982611261384161,0.9913056306920806,D10 -> D20
Newtonsoft,Serialize,Depth,Numeric,W=100,2,5,729.2046666666666,1787.5646666666667,364.6023333333333,357.5129333333333,2.5,2.4513895047298107,0.9805558018919243,D2 -> D5
Newtonsoft,Serialize,Depth,Numeric,W=100,5,10,1787.5646666666667,3734.684,357.5129333333333,373.46840000000003,2,2.0892581228763007,1.0446290614381504,D5 -> D10
Newtonsoft,Serialize,Depth,Numeric,W=100,10,20,3734.684,7026.602,373.46840000000003,351.3301,2,1.881444855843225,0.9407224279216126,D10 -> D20
Newtonsoft,Serialize,Depth,Boolean,W=5,2,5,33.55533333333333,75.572,16.777666666666665,15.1144,2.5,2.252160610335168,0.9008642441340672,D2 -> D5
Newtonsoft,Serialize,Depth,Boolean,W=5,5,10,75.572,150.09933333333333,15.1144,15.009933333333333,2,1.9861765380476013,0.9930882690238007,D5 -> D10
Newtonsoft,Serialize,Depth,Boolean,W=5,10,20,150.09933333333333,286.73133333333334,15.009933333333333,14.336566666666666,2,1.9102771942136096,0.9551385971068048,D10 -> D20
Newtonsoft,Serialize,Depth,Boolean,W=20,2,5,107.64933333333333,250.99333333333334,53.824666666666666,50.19866666666667,2.5,2.3315827935147455,0.9326331174058982,D2 -> D5
Newtonsoft,Serialize,Depth,Boolean,W=20,5,10,250.99333333333334,502.242,50.19866666666667,50.2242,2,2.0010172912959177,1.0005086456479588,D5 -> D10
Newtonsoft,Serialize,Depth,Boolean,W=20,10,20,502.242,1005.054,50.2242,50.2527,2,2.0011349110588124,1.000567455529406,D10 -> D20
Newtonsoft,Serialize,Depth,Boolean,W=50,2,5,264.6413333333333,631.38,132.32066666666665,126.276,2.5,2.3857951138899947,0.9543180455559979,D2 -> D5
Newtonsoft,Serialize,Depth,Boolean,W=50,5,10,631.38,1259.78,126.276,125.978,2,1.9952801799233424,0.9976400899616712,D5 -> D10
Newtonsoft,Serialize,Depth,Boolean,W=50,10,20,1259.78,2486.922666666667,125.978,124.34613333333334,2,1.9740928310234063,0.9870464155117032,D10 -> D20
Newtonsoft,Serialize,Depth,Boolean,W=100,2,5,584.912,1426.8506666666667,292.456,285.37013333333334,2.5,2.439427925340336,0.9757711701361345,D2 -> D5
Newtonsoft,Serialize,Depth,Boolean,W=100,5,10,1426.8506666666667,2722.8586666666665,285.37013333333334,272.28586666666666,2,1.9082996772378888,0.9541498386189444,D5 -> D10
Newtonsoft,Serialize,Depth,Boolean,W=100,10,20,2722.8586666666665,5254.131333333333,272.28586666666666,262.7065666666666,2,1.929637919754924,0.9648189598774619,D10 -> D20
SpanJson,Deserialize,Width,Textual,D=2,5,20,17.734,76.64466666666667,3.5468,3.8322333333333334,4,4.321905191534152,1.0804762978835383,W5 -> W20
SpanJson,Deserialize,Width,Textual,D=2,20,50,76.64466666666667,203.21066666666667,3.8322333333333334,4.064213333333333,2.5,2.651334730835805,1.060533892334322,W20 -> W50
SpanJson,Deserialize,Width,Textual,D=2,50,100,203.21066666666667,612.8673333333334,4.064213333333333,6.128673333333333,2,3.0159210802582543,1.5079605401291272,W50 -> W100
SpanJson,Deserialize,Width,Textual,D=5,5,20,41.95733333333334,192.91066666666666,8.391466666666668,9.645533333333333,4,4.597781873649421,1.1494454684123552,W5 -> W20
SpanJson,Deserialize,Width,Textual,D=5,20,50,192.91066666666666,506.1286666666667,9.645533333333333,10.122573333333333,2.5,2.6236427223654473,1.049457088946179,W20 -> W50
SpanJson,Deserialize,Width,Textual,D=5,50,100,506.1286666666667,1531.926,10.122573333333333,15.31926,2,3.0267520907068426,1.5133760453534213,W50 -> W100
SpanJson,Deserialize,Width,Textual,D=10,5,20,86.63866666666667,385.32,17.327733333333335,19.266,4,4.4474368642176705,1.1118592160544174,W5 -> W20
SpanJson,Deserialize,Width,Textual,D=10,20,50,385.32,1008.8966666666666,19.266,20.177933333333332,2.5,2.618334544447905,1.047333817779162,W20 -> W50
SpanJson,Deserialize,Width,Textual,D=10,50,100,1008.8966666666666,3090.4206666666664,20.177933333333332,30.904206666666663,2,3.0631686760124093,1.5315843380062046,W50 -> W100
SpanJson,Deserialize,Width,Textual,D=20,5,20,168.98133333333334,768.408,33.79626666666667,38.4204,4,4.547295164751925,1.1368237911879813,W5 -> W20
SpanJson,Deserialize,Width,Textual,D=20,20,50,768.408,2026.442,38.4204,40.52884,2.5,2.637195344140092,1.054878137656037,W20 -> W50
SpanJson,Deserialize,Width,Textual,D=20,50,100,2026.442,6174.431333333334,40.52884,61.74431333333334,2,3.046932176362972,1.5234660881814859,W50 -> W100
SpanJson,Deserialize,Width,Numeric,D=2,5,20,10.846666666666668,42.605333333333334,2.1693333333333333,2.1302666666666665,4,3.9279655808236016,0.9819913952059004,W5 -> W20
SpanJson,Deserialize,Width,Numeric,D=2,20,50,42.605333333333334,117.52866666666667,2.1302666666666665,2.350573333333333,2.5,2.7585435313262816,1.1034174125305125,W20 -> W50
SpanJson,Deserialize,Width,Numeric,D=2,50,100,117.52866666666667,446.3913333333333,2.350573333333333,4.463913333333333,2,3.798148536810877,1.8990742684054387,W50 -> W100
SpanJson,Deserialize,Width,Numeric,D=5,5,20,25.845333333333333,105.19399999999999,5.169066666666667,5.2597,4,4.070135163021048,1.017533790755262,W5 -> W20
SpanJson,Deserialize,Width,Numeric,D=5,20,50,105.19399999999999,291.96933333333334,5.2597,5.839386666666667,2.5,2.775532191316362,1.1102128765265447,W20 -> W50
SpanJson,Deserialize,Width,Numeric,D=5,50,100,291.96933333333334,1092.3533333333332,5.839386666666667,10.923533333333332,2,3.741328998022623,1.8706644990113113,W50 -> W100
SpanJson,Deserialize,Width,Numeric,D=10,5,20,51.102,210.10066666666665,10.2204,10.505033333333333,4,4.11139811879509,1.0278495296987724,W5 -> W20
SpanJson,Deserialize,Width,Numeric,D=10,20,50,210.10066666666665,583.268,10.505033333333333,11.66536,2.5,2.7761358840682724,1.1104543536273088,W20 -> W50
SpanJson,Deserialize,Width,Numeric,D=10,50,100,583.268,2227.3553333333334,11.66536,22.273553333333336,2,3.818751128697843,1.9093755643489216,W50 -> W100
SpanJson,Deserialize,Width,Numeric,D=20,5,20,102.09333333333333,420.2133333333333,20.418666666666667,21.010666666666665,4,4.115972312916285,1.0289930782290713,W5 -> W20
SpanJson,Deserialize,Width,Numeric,D=20,20,50,420.2133333333333,1166.5993333333333,21.010666666666665,23.331986666666666,2.5,2.776207323264374,1.1104829293057494,W20 -> W50
SpanJson,Deserialize,Width,Numeric,D=20,50,100,1166.5993333333333,4468.128,23.331986666666666,44.681279999999994,2,3.8300450483142168,1.9150225241571084,W50 -> W100
SpanJson,Deserialize,Width,Boolean,D=2,5,20,8.594,31.58533333333333,1.7187999999999999,1.5792666666666666,4,3.6752773252656894,0.9188193313164223,W5 -> W20
SpanJson,Deserialize,Width,Boolean,D=2,20,50,31.58533333333333,95.598,1.5792666666666666,1.9119599999999999,2.5,3.0266579425049605,1.210663177001984,W20 -> W50
SpanJson,Deserialize,Width,Boolean,D=2,50,100,95.598,253.83866666666665,1.9119599999999999,2.5383866666666663,2,2.655271728139361,1.3276358640696806,W50 -> W100
SpanJson,Deserialize,Width,Boolean,D=5,5,20,21.641333333333336,84.04733333333333,4.328266666666667,4.202366666666666,4,3.8836485737169606,0.9709121434292403,W5 -> W20
SpanJson,Deserialize,Width,Boolean,D=5,20,50,84.04733333333333,250.88533333333334,4.202366666666666,5.017706666666666,2.5,2.985048107812265,1.1940192431249057,W20 -> W50
SpanJson,Deserialize,Width,Boolean,D=5,50,100,250.88533333333334,641.656,5.017706666666666,6.41656,2,2.5575668034267975,1.278783401713399,W50 -> W100
SpanJson,Deserialize,Width,Boolean,D=10,5,20,45.82466666666667,175.202,9.164933333333334,8.7601,4,3.8233120444593154,0.9558280111148288,W5 -> W20
SpanJson,Deserialize,Width,Boolean,D=10,20,50,175.202,517.7873333333333,8.7601,10.355746666666667,2.5,2.955373416589613,1.1821493666358451,W20 -> W50
SpanJson,Deserialize,Width,Boolean,D=10,50,100,517.7873333333333,1360.04,10.355746666666667,13.6004,2,2.6266382208397014,1.3133191104198507,W50 -> W100
SpanJson,Deserialize,Width,Boolean,D=20,5,20,92.32866666666668,347.432,18.465733333333336,17.3716,4,3.7629916313459884,0.9407479078364971,W5 -> W20
SpanJson,Deserialize,Width,Boolean,D=20,20,50,347.432,1030.8386666666668,17.3716,20.616773333333335,2.5,2.9670228035030357,1.1868091214012142,W20 -> W50
SpanJson,Deserialize,Width,Boolean,D=20,50,100,1030.8386666666668,2701.331333333333,20.616773333333335,27.01331333333333,2,2.6205180506745958,1.3102590253372979,W50 -> W100
SpanJson,Serialize,Width,Textual,D=2,5,20,8.649999999999999,34.52733333333334,1.7299999999999998,1.7263666666666668,4,3.991599229287092,0.9978998073217729,W5 -> W20
SpanJson,Serialize,Width,Textual,D=2,20,50,34.52733333333334,82.88,1.7263666666666668,1.6576,2.5,2.400417060879303,0.9601668243517212,W20 -> W50
SpanJson,Serialize,Width,Textual,D=2,50,100,82.88,170.46733333333333,1.6576,1.7046733333333333,2,2.0567969755469755,1.0283984877734877,W50 -> W100
SpanJson,Serialize,Width,Textual,D=5,5,20,19.612000000000002,85.53666666666668,3.9224000000000006,4.276833333333334,4,4.361445373580801,1.0903613433952002,W5 -> W20
SpanJson,Serialize,Width,Textual,D=5,20,50,85.53666666666668,208.7853333333333,4.276833333333334,4.175706666666667,2.5,2.4408869490666767,0.9763547796266706,W20 -> W50
SpanJson,Serialize,Width,Textual,D=5,50,100,208.7853333333333,416.8706666666667,4.175706666666667,4.168706666666667,2,1.996647274074169,0.9983236370370844,W50 -> W100
SpanJson,Serialize,Width,Textual,D=10,5,20,39.4,168.732,7.88,8.4366,4,4.28253807106599,1.0706345177664975,W5 -> W20
SpanJson,Serialize,Width,Textual,D=10,20,50,168.732,436.57800000000003,8.4366,8.73156,2.5,2.5874048787426216,1.0349619514970485,W20 -> W50
SpanJson,Serialize,Width,Textual,D=10,50,100,436.57800000000003,867.1913333333333,8.73156,8.671913333333332,2,1.9863376838350382,0.9931688419175191,W50 -> W100
SpanJson,Serialize,Width,Textual,D=20,5,20,73.90533333333333,352.59933333333333,14.781066666666666,17.629966666666668,4,4.770959245160475,1.192739811290119,W5 -> W20
SpanJson,Serialize,Width,Textual,D=20,20,50,352.59933333333333,875.8286666666667,17.629966666666668,17.516573333333334,2.5,2.483920370429893,0.9935681481719572,W20 -> W50
SpanJson,Serialize,Width,Textual,D=20,50,100,875.8286666666667,2193.786666666667,17.516573333333334,21.937866666666668,2,2.5048125851098733,1.2524062925549366,W50 -> W100
SpanJson,Serialize,Width,Numeric,D=2,5,20,6.665333333333334,27.708666666666666,1.3330666666666668,1.3854333333333333,4,4.157131426285257,1.0392828565713141,W5 -> W20
SpanJson,Serialize,Width,Numeric,D=2,20,50,27.708666666666666,80.172,1.3854333333333333,1.60344,2.5,2.893390756201429,1.1573563024805718,W20 -> W50
SpanJson,Serialize,Width,Numeric,D=2,50,100,80.172,134.42933333333335,1.60344,1.3442933333333336,2,1.6767616291639644,0.8383808145819822,W50 -> W100
SpanJson,Serialize,Width,Numeric,D=5,5,20,15.126,66.934,3.0252,3.3467,4,4.425095861430649,1.1062739653576623,W5 -> W20
SpanJson,Serialize,Width,Numeric,D=5,20,50,66.934,207.11933333333334,3.3467,4.142386666666667,2.5,3.094381530064442,1.2377526120257767,W20 -> W50
SpanJson,Serialize,Width,Numeric,D=5,50,100,207.11933333333334,324.18,4.142386666666667,3.2418,2,1.5651846439572676,0.7825923219786338,W50 -> W100
SpanJson,Serialize,Width,Numeric,D=10,5,20,27.898666666666667,133.39533333333333,5.579733333333333,6.669766666666666,4,4.781423246033263,1.1953558115083156,W5 -> W20
SpanJson,Serialize,Width,Numeric,D=10,20,50,133.39533333333333,374.49133333333333,6.669766666666666,7.489826666666667,2.5,2.8073795685006475,1.122951827400259,W20 -> W50
SpanJson,Serialize,Width,Numeric,D=10,50,100,374.49133333333333,665.3833333333333,7.489826666666667,6.653833333333333,2,1.7767656394362485,0.8883828197181243,W50 -> W100
SpanJson,Serialize,Width,Numeric,D=20,5,20,56.32,270.008,11.264,13.500399999999999,4,4.794176136363636,1.198544034090909,W5 -> W20
SpanJson,Serialize,Width,Numeric,D=20,20,50,270.008,883.2313333333334,13.500399999999999,17.664626666666667,2.5,3.271130238116402,1.3084520952465608,W20 -> W50
SpanJson,Serialize,Width,Numeric,D=20,50,100,883.2313333333334,1338.1293333333333,17.664626666666667,13.381293333333334,2,1.5150383402762733,0.7575191701381367,W50 -> W100
SpanJson,Serialize,Width,Boolean,D=2,5,20,3.292666666666667,12.106,0.6585333333333334,0.6053,4,3.6766551933589793,0.9191637983397447,W5 -> W20
SpanJson,Serialize,Width,Boolean,D=2,20,50,12.106,30.138666666666666,0.6053,0.6027733333333333,2.5,2.4895644033261743,0.9958257613304697,W20 -> W50
SpanJson,Serialize,Width,Boolean,D=2,50,100,30.138666666666666,64.036,0.6027733333333333,0.64036,2,2.1247124402760575,1.0623562201380288,W50 -> W100
SpanJson,Serialize,Width,Boolean,D=5,5,20,7.394666666666667,28.37,1.4789333333333334,1.4185,4,3.8365488640461596,0.9591372160115399,W5 -> W20
SpanJson,Serialize,Width,Boolean,D=5,20,50,28.37,74.398,1.4185,1.48796,2.5,2.6224180472329923,1.0489672188931969,W20 -> W50
SpanJson,Serialize,Width,Boolean,D=5,50,100,74.398,160.244,1.48796,1.60244,2,2.153875104169467,1.0769375520847335,W50 -> W100
SpanJson,Serialize,Width,Boolean,D=10,5,20,13.054666666666666,56.04,2.610933333333333,2.802,4,4.29271780206312,1.07317945051578,W5 -> W20
SpanJson,Serialize,Width,Boolean,D=10,20,50,56.04,148.84533333333334,2.802,2.976906666666667,2.5,2.6560551986676186,1.0624220794670474,W20 -> W50
SpanJson,Serialize,Width,Boolean,D=10,50,100,148.84533333333334,311.36466666666666,2.976906666666667,3.1136466666666665,2,2.091867173083469,1.0459335865417345,W50 -> W100
SpanJson,Serialize,Width,Boolean,D=20,5,20,25.737333333333332,111.91666666666667,5.147466666666666,5.595833333333333,4,4.34841734445423,1.0871043361135575,W5 -> W20
SpanJson,Serialize,Width,Boolean,D=20,20,50,111.91666666666667,288.8453333333333,5.595833333333333,5.776906666666666,2.5,2.5808965003723006,1.0323586001489202,W20 -> W50
SpanJson,Serialize,Width,Boolean,D=20,50,100,288.8453333333333,636.3706666666667,5.776906666666666,6.363706666666667,2,2.2031537062510966,1.1015768531255483,W50 -> W100
Utf8Json,Deserialize,Width,Textual,D=2,5,20,24.088,99.76466666666667,4.8176000000000005,4.9882333333333335,4,4.141674969556072,1.035418742389018,W5 -> W20
Utf8Json,Deserialize,Width,Textual,D=2,20,50,99.76466666666667,244.89266666666666,4.9882333333333335,4.897853333333333,2.5,2.454703402006054,0.9818813608024216,W20 -> W50
Utf8Json,Deserialize,Width,Textual,D=2,50,100,244.89266666666666,492.77066666666667,4.897853333333333,4.9277066666666665,2,2.0121903745586502,1.0060951872793251,W50 -> W100
Utf8Json,Deserialize,Width,Textual,D=5,5,20,57.288,257.32666666666665,11.4576,12.866333333333333,4,4.491807475678444,1.122951868919611,W5 -> W20
Utf8Json,Deserialize,Width,Textual,D=5,20,50,257.32666666666665,637.2886666666667,12.866333333333333,12.745773333333334,2.5,2.4765745226560276,0.990629809062411,W20 -> W50
Utf8Json,Deserialize,Width,Textual,D=5,50,100,637.2886666666667,1219.4473333333333,12.745773333333334,12.194473333333333,2,1.9134928912381932,0.9567464456190966,W50 -> W100
Utf8Json,Deserialize,Width,Textual,D=10,5,20,111.20400000000001,491.07733333333334,22.2408,24.553866666666668,4,4.416004220471685,1.1040010551179216,W5 -> W20
Utf8Json,Deserialize,Width,Textual,D=10,20,50,491.07733333333334,1273.724,24.553866666666668,25.47448,2.5,2.5937340486766507,1.0374936194706603,W20 -> W50
Utf8Json,Deserialize,Width,Textual,D=10,50,100,1273.724,2323.096666666667,25.47448,23.230966666666667,2,1.823861893680787,0.9119309468403936,W50 -> W100
Utf8Json,Deserialize,Width,Textual,D=20,5,20,217.40200000000002,983.7506666666667,43.4804,49.187533333333334,4,4.525030435169256,1.131257608792314,W5 -> W20
Utf8Json,Deserialize,Width,Textual,D=20,20,50,983.7506666666667,2531.0053333333335,49.187533333333334,50.62010666666667,2.5,2.572811810038587,1.0291247240154349,W20 -> W50
Utf8Json,Deserialize,Width,Textual,D=20,50,100,2531.0053333333335,4615.591333333333,50.62010666666667,46.15591333333333,2,1.8236197579459859,0.9118098789729929,W50 -> W100
Utf8Json,Deserialize,Width,Numeric,D=2,5,20,14.56,59.272666666666666,2.912,2.963633333333333,4,4.070924908424908,1.017731227106227,W5 -> W20
Utf8Json,Deserialize,Width,Numeric,D=2,20,50,59.272666666666666,135.662,2.963633333333333,2.7132400000000003,2.5,2.288778413883859,0.9155113655535437,W20 -> W50
Utf8Json,Deserialize,Width,Numeric,D=2,50,100,135.662,280.38466666666665,2.7132400000000003,2.8038466666666664,2,2.066788538180674,1.033394269090337,W50 -> W100
Utf8Json,Deserialize,Width,Numeric,D=5,5,20,35.266666666666666,131.99666666666667,7.053333333333333,6.599833333333334,4,3.742816635160681,0.9357041587901702,W5 -> W20
Utf8Json,Deserialize,Width,Numeric,D=5,20,50,131.99666666666667,328.35133333333334,6.599833333333334,6.567026666666667,2.5,2.487572918508043,0.9950291674032172,W20 -> W50
Utf8Json,Deserialize,Width,Numeric,D=5,50,100,328.35133333333334,690.9833333333333,6.567026666666667,6.909833333333333,2,2.104402398244157,1.0522011991220785,W50 -> W100
Utf8Json,Deserialize,Width,Numeric,D=10,5,20,69.23133333333334,272.75533333333334,13.846266666666668,13.637766666666668,4,3.939767157452791,0.9849417893631978,W5 -> W20
Utf8Json,Deserialize,Width,Numeric,D=10,20,50,272.75533333333334,683.0306666666667,13.637766666666668,13.660613333333334,2.5,2.5041881246440645,1.0016752498576258,W20 -> W50
Utf8Json,Deserialize,Width,Numeric,D=10,50,100,683.0306666666667,1401.3353333333334,13.660613333333334,14.013353333333335,2,2.0516433620354775,1.0258216810177387,W50 -> W100
Utf8Json,Deserialize,Width,Numeric,D=20,5,20,130.42466666666667,531.7326666666667,26.084933333333332,26.58663333333333,4,4.076933299938151,1.0192333249845378,W5 -> W20
Utf8Json,Deserialize,Width,Numeric,D=20,20,50,531.7326666666667,1351.0426666666667,26.58663333333333,27.020853333333335,2.5,2.5408306680424624,1.016332267216985,W20 -> W50
Utf8Json,Deserialize,Width,Numeric,D=20,50,100,1351.0426666666667,2589.2586666666666,27.020853333333335,25.892586666666666,2,1.916489190570838,0.9582445952854189,W50 -> W100
Utf8Json,Deserialize,Width,Boolean,D=2,5,20,12.817333333333334,50.478,2.563466666666667,2.5239000000000003,4,3.9382606886507854,0.9845651721626965,W5 -> W20
Utf8Json,Deserialize,Width,Boolean,D=2,20,50,50.478,118.25,2.5239000000000003,2.365,2.5,2.3426046990768254,0.9370418796307302,W20 -> W50
Utf8Json,Deserialize,Width,Boolean,D=2,50,100,118.25,242.34066666666666,2.365,2.4234066666666667,2,2.0493925299506697,1.0246962649753346,W50 -> W100
Utf8Json,Deserialize,Width,Boolean,D=5,5,20,31.84466666666667,116.52866666666667,6.368933333333334,5.826433333333333,4,3.659283605836665,0.9148209014591663,W5 -> W20
Utf8Json,Deserialize,Width,Boolean,D=5,20,50,116.52866666666667,303.39,5.826433333333333,6.0678,2.5,2.6035653601688855,1.0414261440675543,W20 -> W50
Utf8Json,Deserialize,Width,Boolean,D=5,50,100,303.39,608.7346666666667,6.0678,6.087346666666667,2,2.006442752452839,1.0032213762264193,W50 -> W100
Utf8Json,Deserialize,Width,Boolean,D=10,5,20,61.584666666666664,245.26999999999998,12.316933333333333,12.263499999999999,4,3.982647195730539,0.9956617989326346,W5 -> W20
Utf8Json,Deserialize,Width,Boolean,D=10,20,50,245.26999999999998,606.6753333333334,12.263499999999999,12.133506666666667,2.5,2.473499952433373,0.9893999809733492,W20 -> W50
Utf8Json,Deserialize,Width,Boolean,D=10,50,100,606.6753333333334,1279.9613333333334,12.133506666666667,12.799613333333333,2,2.109796233680178,1.054898116840089,W50 -> W100
Utf8Json,Deserialize,Width,Boolean,D=20,5,20,129.31933333333333,495.18333333333334,25.863866666666667,24.759166666666665,4,3.8291516091948097,0.9572879022987024,W5 -> W20
Utf8Json,Deserialize,Width,Boolean,D=20,20,50,495.18333333333334,1202.1533333333334,24.759166666666665,24.043066666666668,2.5,2.427693446871529,0.9710773787486118,W20 -> W50
Utf8Json,Deserialize,Width,Boolean,D=20,50,100,1202.1533333333334,2852.3486666666668,24.043066666666668,28.523486666666667,2,2.3726995447058887,1.1863497723529444,W50 -> W100
Utf8Json,Serialize,Width,Textual,D=2,5,20,10.386666666666667,36.029333333333334,2.0773333333333333,1.8014666666666668,4,3.468806161745828,0.867201540436457,W5 -> W20
Utf8Json,Serialize,Width,Textual,D=2,20,50,36.029333333333334,95.47733333333333,1.8014666666666668,1.9095466666666667,2.5,2.649988897935016,1.0599955591740062,W20 -> W50
Utf8Json,Serialize,Width,Textual,D=2,50,100,95.47733333333333,199.47866666666667,1.9095466666666667,1.9947866666666667,2,2.0892777343313598,1.0446388671656799,W50 -> W100
Utf8Json,Serialize,Width,Textual,D=5,5,20,23.496666666666666,93.426,4.699333333333334,4.6713000000000005,4,3.976138459355937,0.9940346148389843,W5 -> W20
Utf8Json,Serialize,Width,Textual,D=5,20,50,93.426,252.65666666666667,4.6713000000000005,5.053133333333333,2.5,2.7043506803958928,1.0817402721583569,W20 -> W50
Utf8Json,Serialize,Width,Textual,D=5,50,100,252.65666666666667,509.54333333333335,5.053133333333333,5.095433333333333,2,2.016742087417708,1.008371043708854,W50 -> W100
Utf8Json,Serialize,Width,Textual,D=10,5,20,45.919333333333334,186.256,9.183866666666667,9.3128,4,4.056156448264348,1.0140391120660868,W5 -> W20
Utf8Json,Serialize,Width,Textual,D=10,20,50,186.256,480.982,9.3128,9.61964,2.5,2.582370500816081,1.0329482003264325,W20 -> W50
Utf8Json,Serialize,Width,Textual,D=10,50,100,480.982,1026.9479999999999,9.61964,10.269479999999998,2,2.135106927078352,1.067553463539176,W50 -> W100
Utf8Json,Serialize,Width,Textual,D=20,5,20,88.292,372.4173333333333,17.6584,18.620866666666664,4,4.218018997568674,1.0545047493921682,W5 -> W20
Utf8Json,Serialize,Width,Textual,D=20,20,50,372.4173333333333,1001.01,18.620866666666664,20.0202,2.5,2.6878716708495487,1.0751486683398195,W20 -> W50
Utf8Json,Serialize,Width,Textual,D=20,50,100,1001.01,2649.2066666666665,20.0202,26.492066666666666,2,2.6465336676623274,1.323266833831164,W50 -> W100
Utf8Json,Serialize,Width,Numeric,D=2,5,20,8.793999999999999,35.034,1.7587999999999997,1.7517,4,3.9838526267909944,0.9959631566977487,W5 -> W20
Utf8Json,Serialize,Width,Numeric,D=2,20,50,35.034,83.89066666666668,1.7517,1.6778133333333336,2.5,2.3945500561359445,0.9578200224543778,W20 -> W50
Utf8Json,Serialize,Width,Numeric,D=2,50,100,83.89066666666668,168.38133333333334,1.6778133333333336,1.6838133333333334,2,2.007152166311707,1.0035760831558536,W50 -> W100
Utf8Json,Serialize,Width,Numeric,D=5,5,20,21.077333333333335,85.07533333333333,4.215466666666667,4.2537666666666665,4,4.036342358299595,1.0090855895748987,W5 -> W20
Utf8Json,Serialize,Width,Numeric,D=5,20,50,85.07533333333333,213.68266666666668,4.2537666666666665,4.273653333333334,2.5,2.5116876807221837,1.0046750722888735,W20 -> W50
Utf8Json,Serialize,Width,Numeric,D=5,50,100,213.68266666666668,431.50733333333335,4.273653333333334,4.315073333333333,2,2.01938388389013,1.009691941945065,W50 -> W100
Utf8Json,Serialize,Width,Numeric,D=10,5,20,39.246,166.39333333333335,7.849200000000001,8.319666666666667,4,4.239752671185174,1.0599381677962934,W5 -> W20
Utf8Json,Serialize,Width,Numeric,D=10,20,50,166.39333333333335,425.54066666666665,8.319666666666667,8.510813333333333,2.5,2.557438198645779,1.0229752794583116,W20 -> W50
